INDEX,P_TARGET_FLAG
3,0.16981000000000002
9,0.38054000000000004
10,0.09817000000000001
18,0.17378
21,0.19977000000000003
30,0.29384
31,0.2922600000000001
37,0.49198000000000003
39,0.04125000000000001
47,0.14989000000000002
60,0.05573
62,0.40886999999999996
63,0.5920099999999999
64,0.2211
68,0.10808
75,0.53939
76,0.5328700000000001
83,0.32804
87,0.64569
92,0.41723999999999994
98,0.2456000000000001
106,0.3535499999999999
107,0.09
113,0.3068
120,0.34767999999999993
123,0.41202000000000005
125,0.37750999999999996
126,0.35817999999999994
128,0.07103000000000002
129,0.20543
131,0.06583999999999998
135,0.5850700000000002
141,0.03172
147,0.06741
148,0.12734
151,0.09518999999999998
156,0.33948
157,0.20579999999999998
174,0.11692
186,0.51406
193,0.42173999999999995
195,0.31886000000000003
212,0.0494
213,0.44977999999999996
217,0.022810000000000004
223,0.06466999999999999
226,0.19679999999999997
228,0.65906
230,0.028630000000000006
241,0.5412899999999998
243,0.10498
249,0.29510000000000003
281,0.70057
288,0.05284999999999999
294,0.43723
295,0.10229000000000002
300,0.3267999999999999
302,0.3177
303,0.15084
308,0.48880999999999997
319,0.05597
320,0.028219999999999995
324,0.30873
331,0.11510000000000001
343,0.05665999999999999
347,0.43545
348,0.81945
350,0.67554
357,0.2677700000000001
358,0.06809999999999998
360,0.030220000000000014
366,0.24893
367,0.43222000000000005
368,0.28435999999999995
376,0.50322
380,0.31562999999999997
388,0.37289000000000005
396,0.20929999999999999
398,0.17316000000000004
403,0.03401
410,0.63152
412,0.32651
420,0.5034899999999999
434,0.03155
440,0.43168999999999996
450,0.49928999999999996
453,0.21289000000000002
464,0.31499000000000005
465,0.053720000000000004
466,0.7085700000000001
473,0.20957000000000003
476,0.24482999999999996
478,0.08567
479,0.21510999999999997
493,0.052390000000000006
497,0.30212
503,0.03204
504,0.32326
505,0.3230700000000001
507,0.26835
513,0.36665000000000003
519,0.55887
521,0.5479499999999999
522,0.49415
545,0.16158
549,0.16804000000000005
551,0.11578
556,0.06624999999999999
557,0.44823
559,0.23063000000000003
560,0.56334
566,0.13254000000000002
569,0.21859
573,0.28325999999999996
578,0.45724
579,0.04314
582,0.21171000000000006
596,0.5487000000000001
598,0.45321
599,0.14730000000000001
602,0.11651
605,0.6779200000000001
617,0.47240000000000004
619,0.42632999999999993
630,0.25707
634,0.42017000000000004
643,0.49431
645,0.28423
647,0.23573999999999998
649,0.09179000000000001
656,0.09316
657,0.33109999999999995
658,0.24826
667,0.025939999999999998
692,0.1758
693,0.33094999999999997
698,0.77845
699,0.53191
700,0.05265000000000001
704,0.07868000000000001
707,0.10251999999999999
708,0.76204
709,0.10129999999999999
713,0.08842999999999998
714,0.07455
716,0.5524199999999999
718,0.12245000000000002
722,0.08736
729,0.19946999999999998
731,0.053649999999999996
733,0.60255
746,0.39785
747,0.8130899999999999
748,0.40623999999999993
753,0.24890999999999996
757,0.32738000000000006
763,0.32104999999999995
767,0.27947
774,0.5803600000000001
776,0.42483000000000015
788,0.41656000000000004
794,0.3310499999999999
799,0.17350999999999997
803,0.26483
806,0.3545
807,0.29776
811,0.11955000000000002
816,0.24320999999999998
818,0.25531
819,0.23135000000000003
831,0.15047999999999997
835,0.37072999999999995
837,0.23736000000000007
841,0.6280599999999998
846,0.35175000000000006
856,0.48681
861,0.50566
862,0.4846500000000001
863,0.6404400000000001
865,0.38448999999999994
871,0.37333
879,0.29229000000000005
880,0.11896999999999998
881,0.25581
885,0.29725999999999997
887,0.22996999999999995
892,0.07735
898,0.02813
900,0.23890000000000003
904,0.43274000000000007
906,0.48567
910,0.44980000000000003
912,0.39712000000000003
913,0.24789
919,0.15768000000000001
924,0.5378700000000001
925,0.56749
930,0.16655999999999999
940,0.19017000000000003
941,0.28148000000000006
946,0.35427999999999993
949,0.58677
951,0.0947
962,0.14523999999999998
966,0.06964000000000001
967,0.016420000000000004
971,0.7186999999999999
981,0.18139999999999998
982,0.09481
983,0.03445
984,0.03722
989,0.26008000000000003
990,0.5373500000000001
992,0.43905000000000005
995,0.11526
996,0.29146
998,0.47867999999999994
1001,0.17509999999999998
1007,0.07509
1008,0.18220999999999996
1016,0.04010000000000001
1022,0.0497
1027,0.24233
1032,0.19946999999999998
1033,0.23798000000000002
1041,0.3581
1065,0.47679
1074,0.39444999999999997
1075,0.26131000000000004
1081,0.23992000000000005
1094,0.10040000000000002
1099,0.13423999999999997
1105,0.27815
1123,0.25277
1135,0.13391
1142,0.31345
1155,0.04331000000000001
1169,0.03524
1176,0.040940000000000004
1178,0.40761000000000003
1180,0.07658
1184,0.12377
1185,0.44239999999999996
1193,0.22718999999999995
1196,0.17789999999999997
1199,0.32131999999999994
1203,0.23016
1205,0.18035999999999996
1207,0.057089999999999995
1208,0.39438999999999996
1212,0.6068999999999999
1213,0.6611899999999999
1222,0.15452000000000002
1223,0.2712
1226,0.40352000000000005
1227,0.2968699999999999
1229,0.17714
1230,0.28228
1231,0.5293100000000001
1241,0.09662999999999998
1243,0.02844
1244,0.22327999999999998
1246,0.25965000000000005
1248,0.34981000000000007
1249,0.06852999999999998
1252,0.05474000000000001
1261,0.24045999999999998
1275,0.07785999999999998
1281,0.70888
1285,0.5391900000000001
1288,0.46498
1290,0.07692
1291,0.32187
1304,0.6693200000000001
1305,0.16660000000000003
1323,0.14846
1342,0.52005
1348,0.36196
1353,0.44177999999999995
1363,0.13976
1371,0.30147
1372,0.19884999999999997
1378,0.33280000000000004
1381,0.31492
1382,0.5044
1393,0.4926100000000001
1394,0.02903
1398,0.5349999999999999
1404,0.39127000000000006
1405,0.4232400000000001
1419,0.34534
1421,0.19989000000000007
1426,0.23163
1431,0.40253999999999995
1435,0.11686999999999999
1437,0.22465000000000002
1438,0.39964
1442,0.5542800000000001
1464,0.04672999999999999
1471,0.38855
1473,0.35097999999999996
1476,0.02333
1478,0.31177000000000005
1479,0.45228
1487,0.42152
1492,0.68883
1496,0.05784
1497,0.43356000000000006
1515,0.03626
1519,0.18639999999999998
1522,0.65199
1526,0.45536000000000004
1537,0.10063999999999998
1538,0.6972799999999999
1540,0.21083
1543,0.25628
1548,0.30249000000000004
1549,0.27801
1556,0.5219199999999999
1564,0.00901
1570,0.29114
1577,0.53468
1585,0.12749
1590,0.13683
1592,0.4332999999999999
1594,0.26196
1596,0.5381199999999999
1598,0.35778999999999994
1603,0.46246
1607,0.32341000000000003
1612,0.05778
1627,0.06767
1629,0.6866099999999999
1630,0.11685000000000001
1640,0.27732000000000007
1641,0.2972
1646,0.22509
1662,0.32113
1668,0.11028000000000002
1671,0.04862999999999999
1672,0.49605999999999995
1673,0.67428
1686,0.28774
1688,0.6534600000000002
1696,0.05287000000000001
1701,0.05055
1707,0.12999
1708,0.12232000000000001
1713,0.348
1715,0.25398
1717,0.07419
1721,0.10946
1724,0.6622999999999999
1725,0.55833
1730,0.28755
1731,0.55347
1734,0.4038099999999999
1740,0.11738
1748,0.023089999999999996
1749,0.06806999999999999
1750,0.55327
1763,0.30586
1768,0.043570000000000005
1773,0.51433
1777,0.04406999999999999
1778,0.47081999999999996
1780,0.11945000000000001
1782,0.36705999999999994
1784,0.030059999999999996
1786,0.1075
1787,0.13057
1792,0.20105
1800,0.48026
1801,0.2164
1803,0.15292999999999998
1804,0.37548
1807,0.025649999999999996
1818,0.22315999999999997
1821,0.04232
1822,0.07513
1828,0.05592000000000001
1833,0.5002500000000001
1844,0.30863
1847,0.46784
1850,0.04279999999999999
1854,0.50499
1858,0.4452299999999999
1864,0.22606
1867,0.15797999999999998
1876,0.55427
1880,0.20206
1881,0.15426
1891,0.32120999999999994
1894,0.22534
1895,0.023759999999999996
1901,0.41529
1905,0.022660000000000003
1912,0.45348000000000005
1918,0.40677
1921,0.27830000000000005
1923,0.3422
1924,0.27334
1931,0.08360000000000002
1941,0.02525
1950,0.024399999999999998
1951,0.14698
1954,0.05008
1961,0.21109999999999998
1966,0.04469
1979,0.14004999999999995
1982,0.08086000000000003
1987,0.5252899999999998
1997,0.16456999999999997
2004,0.01581
2011,0.58428
2015,0.5360099999999999
2025,0.046049999999999994
2033,0.3755099999999999
2034,0.02409
2035,0.20793999999999996
2036,0.61461
2053,0.46934000000000003
2059,0.69647
2060,0.045189999999999994
2073,0.44381000000000004
2084,0.36152000000000006
2089,0.07117
2092,0.25305000000000005
2109,0.30901000000000006
2129,0.49102999999999997
2134,0.38310999999999995
2135,0.03371
2148,0.028860000000000004
2149,0.048519999999999994
2150,0.34636999999999996
2165,0.63977
2166,0.03598
2168,0.03824
2170,0.19746
2171,0.18471
2172,0.01849
2176,0.18211999999999998
2182,0.08325
2189,0.15749999999999997
2191,0.11731000000000003
2197,0.06869
2202,0.17196999999999998
2203,0.14391
2204,0.4530900000000001
2206,0.6588
2218,0.15913
2219,0.29344000000000003
2221,0.25661
2226,0.11669
2228,0.27379000000000003
2232,0.26765000000000005
2236,0.1807
2241,0.7521000000000001
2245,0.027649999999999997
2251,0.39903999999999995
2255,0.03185
2256,0.01906
2259,0.02727
2263,0.50989
2264,0.10289
2267,0.04859
2273,0.6385699999999999
2277,0.3942
2287,0.16731999999999997
2289,0.24852
2291,0.22295000000000004
2296,0.75737
2299,0.13666999999999999
2306,0.02617
2314,0.16914
2317,0.16014
2318,0.49160000000000004
2321,0.77574
2324,0.23591999999999996
2340,0.2536799999999999
2343,0.049940000000000005
2349,0.16530999999999998
2352,0.12717
2353,0.32741
2365,0.6255099999999999
2370,0.6333
2378,0.19691
2390,0.50139
2399,0.15746
2402,0.6298900000000001
2403,0.54992
2404,0.11440000000000002
2414,0.24955999999999995
2422,0.25503999999999993
2424,0.11310999999999997
2430,0.39384
2435,0.37181999999999993
2439,0.04503
2442,0.35318
2445,0.3738
2449,0.26854000000000006
2451,0.42510999999999993
2461,0.65221
2464,0.23393000000000003
2465,0.46523000000000003
2472,0.12879000000000002
2476,0.42012
2482,0.17945
2487,0.22404000000000007
2498,0.19967000000000001
2501,0.038930000000000006
2504,0.36277000000000004
2511,0.43529
2518,0.06074
2521,0.14619000000000004
2530,0.08335999999999999
2543,0.44977
2545,0.39937000000000006
2561,0.4157
2566,0.42311000000000004
2572,0.24179
2577,0.16867000000000001
2578,0.11813
2580,0.25614
2581,0.19023000000000004
2582,0.09979000000000002
2584,0.01929
2590,0.05093000000000001
2598,0.026389999999999997
2602,0.18002
