INDEX,P_TARGET_FLAG
3,0.15101461112499237
9,0.3111775815486908
10,0.06591286510229111
18,0.15781256556510925
21,0.07817568629980087
30,0.12722815573215485
31,0.6110101938247681
37,0.3857460021972656
39,0.005186252761632204
47,0.15971368551254272
60,0.05035792291164398
62,0.3557472229003906
63,0.8258658647537231
64,0.10763467103242874
68,0.05149977654218674
75,0.5574785470962524
76,0.35824066400527954
83,0.23101551830768585
87,0.8751536011695862
92,0.41897886991500854
98,0.14894451200962067
106,0.3620496988296509
107,0.04332438483834267
113,0.4194224178791046
120,0.39367833733558655
123,0.6748995780944824
125,0.5995405316352844
126,0.3104015290737152
128,0.05200690031051636
129,0.10203181207180023
131,0.09511224180459976
135,0.7582636475563049
141,0.041254643350839615
147,0.11620885878801346
148,0.1639585644006729
151,0.05708308517932892
156,0.15379799902439117
157,0.07381760329008102
174,0.0725630596280098
186,0.5657446384429932
193,0.790163516998291
195,0.28283849358558655
212,0.02207323908805847
213,0.7100156545639038
217,0.007344425655901432
223,0.10227418690919876
226,0.10497335344552994
228,0.6602455973625183
230,0.014507458545267582
241,0.5689185857772827
243,0.06448281556367874
249,0.32257652282714844
281,0.7838802337646484
288,0.044790949672460556
294,0.36992424726486206
295,0.1266063004732132
300,0.5566571354866028
302,0.3999325633049011
303,0.07380068302154541
308,0.5925692915916443
319,0.02041391097009182
320,0.03986706584692001
324,0.27450257539749146
331,0.054755017161369324
343,0.03983331099152565
347,0.5085609555244446
348,0.8957211971282959
350,0.6359848976135254
357,0.23913301527500153
358,0.020625930279493332
360,0.01766250655055046
366,0.3177846074104309
367,0.3995453417301178
368,0.2925238311290741
376,0.5544984340667725
380,0.28860360383987427
388,0.41478580236434937
396,0.2828080356121063
398,0.12851597368717194
403,0.021222319453954697
410,0.6825149059295654
412,0.4192191958427429
420,0.4849534332752228
434,0.009664117358624935
440,0.5649520754814148
450,0.737773597240448
453,0.1984386295080185
464,0.3354746103286743
465,0.04093790426850319
466,0.9520685076713562
473,0.0561317503452301
476,0.07486029714345932
478,0.028452813625335693
479,0.12407363951206207
493,0.03360873460769653
497,0.31084054708480835
503,0.019666941836476326
504,0.27542662620544434
505,0.3190370202064514
507,0.127385213971138
513,0.4430583417415619
519,0.38697439432144165
521,0.5567054748535156
522,0.6269070506095886
545,0.11502369493246078
549,0.08688507974147797
551,0.21764884889125824
556,0.09852859377861023
557,0.5433425307273865
559,0.2393958866596222
560,0.5190130472183228
566,0.10304630547761917
569,0.24221520125865936
573,0.17363274097442627
578,0.5819058418273926
579,0.02905072458088398
582,0.013326062820851803
596,0.6589080095291138
598,0.581621527671814
599,0.0925033837556839
602,0.2116987258195877
605,0.9067762494087219
617,0.5060019493103027
619,0.31482404470443726
630,0.2518365979194641
634,0.672648549079895
643,0.5010251998901367
645,0.377461701631546
647,0.1583934873342514
649,0.05688348039984703
656,0.1008208766579628
657,0.2940732538700104
658,0.3623586893081665
667,0.032853998243808746
692,0.11741125583648682
693,0.24383288621902466
698,0.8243770003318787
699,0.828423023223877
700,0.04385031387209892
704,0.09815181791782379
707,0.03891811892390251
708,0.8150983452796936
709,0.11153186857700348
713,0.1281733363866806
714,0.0440477654337883
716,0.6207712888717651
718,0.18584086000919342
722,0.114863321185112
729,0.12820559740066528
731,0.009469592943787575
733,0.8183475136756897
746,0.2436978965997696
747,0.9140581488609314
748,0.4793784022331238
753,0.3088001608848572
757,0.3842931091785431
763,0.07405917346477509
767,0.37588217854499817
774,0.601784884929657
776,0.5051652193069458
788,0.3309451937675476
794,0.27909186482429504
799,0.1890418380498886
803,0.148739293217659
806,0.28983208537101746
807,0.2549630403518677
811,0.02798863872885704
816,0.08495872467756271
818,0.48834553360939026
819,0.20702527463436127
831,0.07294899970293045
835,0.47212859988212585
837,0.12273110449314117
