INDEX,P_TARGET_FLAG
3,0.1642926037311554
9,0.2670800983905792
10,0.065473273396492
18,0.17152296006679535
21,0.15263132750988007
30,0.22314709424972534
31,0.5808674693107605
37,0.36377137899398804
39,0.020976917818188667
47,0.14809207618236542
60,0.04042984917759895
62,0.4458410441875458
63,0.7628093361854553
64,0.10633266717195511
68,0.051300421357154846
75,0.5564858317375183
76,0.3443286120891571
83,0.22323745489120483
87,0.7685084342956543
92,0.4945487380027771
98,0.16079415380954742
106,0.36807355284690857
107,0.09718287736177444
113,0.38668563961982727
120,0.3890957534313202
123,0.5850005149841309
125,0.5347873568534851
126,0.3678397834300995
128,0.043000318109989166
129,0.14610980451107025
131,0.0937514454126358
135,0.7466514110565186
141,0.04768785089254379
147,0.11812103539705276
148,0.1591872274875641
151,0.057436227798461914
156,0.1823335438966751
157,0.10236169397830963
174,0.08781968057155609
186,0.4871617555618286
193,0.5437526702880859
195,0.30620846152305603
212,0.028473470360040665
213,0.590522825717926
217,0.013833412900567055
223,0.12863802909851074
226,0.08146830648183823
228,0.5743981599807739
230,0.027319708839058876
241,0.5724141001701355
243,0.08350080251693726
249,0.27055975794792175
281,0.8099009990692139
288,0.050499822944402695
294,0.42278990149497986
295,0.1483454555273056
300,0.38828226923942566
302,0.3423425853252411
303,0.1557372659444809
308,0.551190197467804
319,0.018038412556052208
320,0.049112092703580856
324,0.33349066972732544
331,0.06790973246097565
343,0.03308265283703804
347,0.4159930348396301
348,0.8502532839775085
350,0.6733231544494629
357,0.2115759700536728
358,0.03238159790635109
360,0.0191287100315094
366,0.30268925428390503
367,0.4922846853733063
368,0.2946890890598297
376,0.5562233328819275
380,0.29774218797683716
388,0.4025205075740814
396,0.23879411816596985
398,0.13620448112487793
403,0.02961808070540428
410,0.6354582905769348
412,0.4082891643047333
420,0.5105229020118713
434,0.019794395193457603
440,0.5810731649398804
450,0.620981752872467
453,0.20127759873867035
464,0.36091893911361694
465,0.07435531914234161
466,0.8396314382553101
473,0.11674754321575165
476,0.08592383563518524
478,0.05219848081469536
479,0.14685527980327606
493,0.033375516533851624
497,0.32843950390815735
503,0.02115163393318653
504,0.34911900758743286
505,0.28889065980911255
507,0.14663872122764587
513,0.437827467918396
519,0.44186699390411377
521,0.5698628425598145
522,0.4816593825817108
545,0.12469808757305145
549,0.12045855075120926
551,0.21311740577220917
556,0.07661984860897064
557,0.5913568735122681
559,0.18400338292121887
560,0.5949586033821106
566,0.0923541858792305
569,0.255572110414505
573,0.234804168343544
578,0.5272719264030457
579,0.033227574080228806
582,0.04088924452662468
596,0.6676750779151917
598,0.5819088816642761
599,0.12025995552539825
602,0.15253344178199768
605,0.8629046082496643
617,0.5498203039169312
619,0.3393864929676056
630,0.20110435783863068
634,0.6867773532867432
643,0.47036120295524597
645,0.34693142771720886
647,0.1962566077709198
649,0.07456442713737488
656,0.13717937469482422
657,0.25863924622535706
658,0.2955092191696167
667,0.03478815034031868
692,0.14003756642341614
693,0.24782870709896088
698,0.7995715141296387
699,0.6444253325462341
700,0.0440380796790123
704,0.11059369891881943
707,0.05647599324584007
708,0.8374595642089844
709,0.12586048245429993
