INDEX,P_TARGET_FLAG
3,0.1748090113615466
9,0.30161702221022285
10,0.07620681054925015
18,0.17687456231380763
21,0.1690878206477069
30,0.2398529833564684
31,0.4905510357678203
37,0.35726737291435523
39,0.02750217878876219
47,0.15626964380601086
60,0.04222505453579803
62,0.42442171710029947
63,0.7127746481786692
64,0.13075269026859235
68,0.06378061504731512
75,0.5514327674596298
76,0.3712277543881689
83,0.23956027591459378
87,0.7430342341458472
92,0.4958530983076799
98,0.1849651841484114
106,0.35782892981140074
107,0.09714900037800064
113,0.38161172636778196
120,0.3713877529049014
123,0.5342838739727443
125,0.5301698137513057
126,0.3808043767092091
128,0.05073051602146143
129,0.1504233380502954
131,0.07291990309533172
135,0.679758477540493
141,0.050780693010733305
147,0.0919307797616407
148,0.1735631678415303
151,0.07094913704768295
156,0.19262914044277096
157,0.1263564677569592
174,0.09178020227855549
186,0.48244313662009286
193,0.5468689795201757
195,0.30896388019698895
212,0.03130121707255343
213,0.5411066961068653
217,0.0157302467887186
223,0.09961742355958388
226,0.1064224767426692
228,0.6017920768867541
230,0.03129556904252322
241,0.5735263465602973
243,0.08990909339080869
249,0.27653629371195954
281,0.7706893062858795
288,0.052573694283935525
294,0.4227479261847558
295,0.13118469017324927
300,0.385824489141286
302,0.3489134141081211
303,0.16619519361422838
308,0.5412444416879635
319,0.024914340122816667
320,0.04921620714801622
324,0.3359413889734817
331,0.07031394321997284
343,0.036670755198333654
347,0.4296818905382678
348,0.8345350760406158
350,0.6614425550390485
357,0.2377673047745649
358,0.043096900681087645
360,0.02187822043277294
366,0.28503404914755137
367,0.46767470243138554
368,0.30502943699471924
376,0.5394909261969476
380,0.30297058122031106
388,0.4039067767898383
396,0.22052901017009774
398,0.14240421922556645
403,0.035116864104125275
410,0.6308387505651898
412,0.40281014637599755
420,0.51907754600128
434,0.021189711467332516
440,0.5487535805476191
450,0.603227530182705
453,0.19354898687641658
464,0.34479554952860825
465,0.06377217359622855
466,0.784338532359735
473,0.1348100018271709
476,0.11204500066864358
478,0.05965678149657737
479,0.1654489787061813
493,0.040088495219461236
497,0.3407971035111781
503,0.024580367585522955
504,0.3134976588720147
505,0.306409459541983
507,0.17583129152766236
513,0.3984703484300466
519,0.4291942583176915
521,0.5722057314880907
522,0.4576534972214665
545,0.1304002504700763
549,0.13404556587729533
551,0.18546496334285345
556,0.08682739892902472
557,0.5624645451142071
559,0.17779460515772158
560,0.6009805907210334
566,0.10995094329446266
569,0.24700327910808578
573,0.25114149084627796
578,0.4935900535323035
579,0.037493498064178545
582,0.06261927797192693
596,0.628531658637469
598,0.5292607517998641
599,0.12963716839808934
602,0.14939474778218587
605,0.7932028566906739
617,0.5369408898393565
619,0.37826692740635376
630,0.18406829210570066
634,0.587598859236817
643,0.4760258258570844
645,0.33334282925841136
647,0.2030971390937485
649,0.07451506087661226
656,0.13993443171296802
657,0.28084809379548087
658,0.26189620927168883
667,0.03355664143088638
692,0.14734949862275667
693,0.2719811022493319
698,0.7933619931839904
699,0.6234259225595178
700,0.04807679017885449
704,0.0907655735121858
707,0.07119640385048205
708,0.8300331660163207
709,0.11394272467555752
713,0.13510847422663166
714,0.05469267245787681
716,0.647966537315627
718,0.18808515104398008
722,0.1174040096200734
729,0.19117057045005834
731,0.0345887547373063
733,0.6788459273893488
746,0.3541539468697815
747,0.7660375247919236
748,0.4555437835632353
753,0.2790520109604134
757,0.41075357268057217
763,0.20077731081961472
767,0.319663587338037
774,0.5959649892630727
776,0.47478458367615367
788,0.32896469004630585
794,0.2939903062662056
799,0.1917905546381
803,0.19938929442350264
806,0.2889687755085474
807,0.24665921538667937
811,0.059900082537224425
816,0.13539861179153131
818,0.4472591024393653
819,0.21467395344031925
831,0.09896737935395115
835,0.4502663527040379
837,0.1710760841988385
841,0.776400394572591
846,0.3274229471611437
856,0.4081774005960301
861,0.4625792126149822
862,0.479558885138938
863,0.6914776162742264
865,0.49404779421082967
871,0.3883824113005351
879,0.2888419053143239
880,0.1167738913347234
881,0.32697712090566333
885,0.2474619399584579
887,0.33759438617869175
892,0.05334227023227459
898,0.037984099052339765
900,0.15548673766975826
904,0.4417815660914333
906,0.5706504709139159
910,0.5277883281995651
912,0.3277974517536362
913,0.32838433515553433
919,0.11915092813242271
924,0.5061695873188753
925,0.5623007220164048
930,0.1644323491851424
940,0.1551088787593099
941,0.2578845271276056
946,0.2630548428016448
949,0.5904467507477595
951,0.10047740153112733
962,0.06333907439131747
966,0.06191843056679243
967,0.02604433860402277
971,0.7811895283370294
981,0.07994761897064795
982,0.08497673501548413
983,0.05830180549322754
984,0.054278509301005126
989,0.2720213558584495
990,0.5420018824528965
992,0.4332145288167169
995,0.09754025326096948
996,0.2507043280919403
998,0.4642044693294292
1001,0.13733459798070038
1007,0.10064292938578519
1008,0.10067718322760424
1016,0.04927014424725833
1022,0.03819861105931064
1027,0.20860627745195262
1032,0.23574720531851082
1033,0.1840354267575657
1041,0.23803068210724218
1065,0.5299373475516972
1074,0.3173643403614692
1075,0.26594583467133187
1081,0.20883864202992064
1094,0.061222096479916
1099,0.14474841633190463
1105,0.11988940509102929
1123,0.13206897043545618
1135,0.05261860476824604
1142,0.2570946285113621
1155,0.03440636929368598
1169,0.042533875294622485
1176,0.028750123149570452
1178,0.4869728843091517
1180,0.08468915354317429
1184,0.12046501662715067
1185,0.5504924730139782
1193,0.2757770782979036
1196,0.12860340705215215
1199,0.3896516186554957
1203,0.26051598658252223
1205,0.26582981292668156
1207,0.04314452298000794
1208,0.41576703501234036
1212,0.5096156102489136
1213,0.614309287079547
1222,0.143503366519978
1223,0.2813934199639144
1226,0.4715653766562216
1227,0.24004534197047803
1229,0.14746911419232303
1230,0.26533838007183863
1231,0.5781287930379884
1241,0.07721592589969582
1243,0.03403094810960913
1244,0.1671051780130973
1246,0.3406725458898441
1248,0.2372928396241885
1249,0.05459973026830976
1252,0.10191730594565813
1261,0.18585995951023448
1275,0.09002790144689123
1281,0.794586343290331
1285,0.6146579320561152
1288,0.47725738914940286
1290,0.04776708363497723
1291,0.2712183324394588
1304,0.7592728945175764
1305,0.17896867308379275
1323,0.11946624796398675
1342,0.5238804080419905
1348,0.26920893576002575
1353,0.40052836103725536
1363,0.14950176243663849
1371,0.14448274395840896
1372,0.20034924129295856
1378,0.31176890855384953
1381,0.32659106270752514
1382,0.42777400639574287
1393,0.5466228856150092
1394,0.020182145230788477
1398,0.5398646849749014
1404,0.5038089514645661
1405,0.5653702764464136
1419,0.44858269326055905
1421,0.14113129510239988
1426,0.1917718555929468
1431,0.4906655467852591
1435,0.0665695708913709
1437,0.29215064100263094
1438,0.42601788644824007
1442,0.4623095355590455
1464,0.0363054335697174
1471,0.26815065192444326
1473,0.30277766686853147
1476,0.04075789440178084
1478,0.37449184839506444
1479,0.3524213085169809
1487,0.45315220585500676
1492,0.5242454916134468
1496,0.09402483066028434
1497,0.46153459164122945
1515,0.01853970748550642
1519,0.26259715319149446
1522,0.5913453991359945
1526,0.3525826880000185
1537,0.12396041137261259
1538,0.8228934170347999
1540,0.15306114110117447
1543,0.21611282841766769
1548,0.3713057583465556
1549,0.14427929458456343
1556,0.5482028309526991
1564,0.017173361026343908
1570,0.3409843225585918
1577,0.541961949423418
1585,0.1306371562040025
1590,0.17487250879353122
1592,0.575756265042008
1594,0.24192456401205975
1596,0.4542190901781138
1598,0.27534811338003223
1603,0.4229073448476096
1607,0.3991984284772206
1612,0.061155516327336824
1627,0.02540607923594209
1629,0.6751273678612593
1630,0.1020768618697851
1640,0.23181277548400492
1641,0.3586253530307985
1646,0.1714504735767533
1662,0.5041606657363242
1668,0.10069374480525205
1671,0.04523983567903692
1672,0.614158348075748
1673,0.67820501246793
1686,0.17546535944145175
1688,0.6806748553563067
1696,0.028777544663696166
1701,0.04856337687414015
1707,0.16202577942090546
1708,0.12635461057672426
1713,0.2304018252194898
1715,0.18758704236566445
1717,0.03601454686463636
1721,0.08589685357570606
1724,0.7131230760052476
1725,0.6175682341874515
1730,0.2615629941470784
1731,0.5927640429941329
1734,0.4186226421933463
1740,0.1404595004043744
1748,0.0479575313313389
1749,0.05391789089119036
1750,0.5710237681501887
1763,0.2631203509079329
1768,0.10781499948190963
1773,0.4573900200482045
1777,0.07288717999456579
1778,0.44656087939596034
1780,0.14266312837186548
1782,0.35433423150926396
1784,0.021296372092635123
1786,0.12126522762685715
1787,0.1787231635326897
1792,0.25360035688448945
1800,0.5385348227418044
1801,0.1901387811428389
1803,0.1765956978714418
1804,0.5135119900146656
1807,0.02789562942852857
1818,0.21663880979678823
1821,0.023936115611789058
1822,0.051337358948178584
1828,0.0642562794860767
1833,0.5364724352044166
1844,0.3849202868100492
1847,0.4785233834836655
1850,0.06139107304205049
1854,0.5186077789855318
1858,0.4479920039111866
1864,0.21835602085745406
1867,0.1272066891721365
1876,0.6918671808485
1880,0.23713701687064226
1881,0.08892047535077968
1891,0.2865862891905966
1894,0.11053092636951216
1895,0.027357521425393397
1901,0.4502879703987133
1905,0.03208042059350896
1912,0.4845456390263497
1918,0.3315913771997584
1921,0.17415208135555385
1923,0.30789176113708605
1924,0.23927905985712306
1931,0.12030064525611806
1941,0.029914569232763494
1950,0.04515980232301372
1951,0.18985553829981391
1954,0.0332014344262483
1961,0.1640295218380767
1966,0.03015870212180059
1979,0.1562855106756276
1982,0.08155657830872809
1987,0.6543864974316429
1997,0.13947074202058626
2004,0.0239573066514008
2011,0.6572916290007647
2015,0.5394212725095029
2025,0.05831815380894409
2033,0.38857707356670573
2034,0.01839381330096192
2035,0.2388508280778444
2036,0.6057007121820881
2053,0.5176575805284925
2059,0.7732024256675512
2060,0.03313203858248684
2073,0.28772779776065033
2084,0.2916523958259197
2089,0.06591097410585671
2092,0.2641216097258036
2109,0.38277897217422213
2129,0.3716513815089296
2134,0.31286601550831666
2135,0.029271515020553283
2148,0.025107491226463365
2149,0.03403698230465363
2150,0.3715244480692505
2165,0.7284573509413862
2166,0.03453681746995824
2168,0.05272610005117295
2170,0.21985336070480946
2171,0.2069035869860867
2172,0.027431461607454043
2176,0.1557272839401797
2182,0.06152471007365887
2189,0.122325212757353
2191,0.09900984802548697
2197,0.05357009932946839
2202,0.10720018052083345
2203,0.15351197224869015
2204,0.5494055477986718
2206,0.6864408571301512
2218,0.1110837962333752
2219,0.30794900172083656
2221,0.37509630364137786
2226,0.11572078343216308
2228,0.24221558833562892
2232,0.3345810173748318
2236,0.248156587889905
2241,0.8410535522927701
2245,0.025387803866449277
2251,0.37575005902898595
2255,0.02749229257324872
2256,0.009899926031806935
2259,0.03246340849610902
2263,0.4641559863567007
2264,0.059199148274277004
2267,0.05817401367313037
2273,0.7397546249408136
2277,0.5478364164125512
2287,0.21877335820324997
2289,0.2780414292591297
2291,0.08035671465496297
2296,0.8061042942468837
2299,0.09712478430608666
2306,0.035599962767529164
2314,0.20976422117845453
2317,0.04439251922101177
2318,0.5767708240321624
2321,0.8278770162413688
2324,0.07437415366697989
2340,0.3364411145220811
2343,0.03394517415974454
2349,0.16090582991746352
2352,0.11757805415498233
2353,0.3300234941984774
2365,0.7221693145212835
2370,0.6191747127662904
2378,0.14899768306698724
2390,0.5005710772916849
2399,0.19251261267832243
2402,0.6298482138996087
2403,0.4499859887538188
2404,0.0794079315753671
2414,0.25103811096318024
2422,0.2618986612822137
2424,0.1144716237448421
2430,0.4299752855319344
2435,0.26750336333691915
2439,0.047650533008634775
2442,0.4105929013433455
2445,0.35131892301802614
2449,0.26089243483406854
2451,0.21005369378068897
